"","CFSAUID","DGUID","PRUID","PRNAME","LANDAREA","geometry","coord"
"781","L3R","2021A0011L3R","35","Ontario",19.4291,c(7225142.74657768, 952304.297426204),c(-79.3233639925984, 43.8561801284929)
"782","L3S","2021A0011L3S","35","Ontario",15.3115,c(7230327.31773182, 952414.537341919),c(-79.2613074473212, 43.848173795353)
"783","L3T","2021A0011L3T","35","Ontario",24.2116,c(7220551.61397923, 947661.333312163),c(-79.3891070664031, 43.8240202753071)
"784","L3V","2021A0011L3V","35","Ontario",320.9005,c(7205594.65211663, 1035559.51915487),c(-79.3586753182884, 44.6093841299856)
"785","L3X","2021A0011L3X","35","Ontario",18.6141,c(7209205.2870302, 970381.956890179),c(-79.4708832809142, 44.0395448598103)
"786","L3Y","2021A0011L3Y","35","Ontario",48.1146,c(7205877.27419949, 973885.144173053),c(-79.5024779524547, 44.0754758444922)
"787","L3Z","2021A0011L3Z","35","Ontario",157.2,c(7196229.83768914, 978795.524791692),c(-79.6066467230973, 44.1342584791458)
"788","L4A","2021A0011L4A","35","Ontario",228.6984,c(7222177.53995464, 970522.755909706),c(-79.3152909353964, 44.0185073569154)
"789","L4B","2021A0011L4B","35","Ontario",15.4284,c(7219031.85331691, 951276.800155242),c(-79.3986613265354, 43.8578166470381)
"790","L4C","2021A0011L4C","35","Ontario",23.7011,c(7215377.11904405, 951670.939429621),c(-79.4413165991382, 43.8674688168178)
"791","L4E","2021A0011L4E","35","Ontario",32.917,c(7213636.76693817, 959122.347500676),c(-79.4444933076815, 43.9347549949795)
"792","L4G","2021A0011L4G","35","Ontario",50.0005,c(7212055.49073437, 965923.853549478),c(-79.4473139406345, 43.9961790876864)
"793","L4H","2021A0011L4H","35","Ontario",76.334,c(7201399.64350194, 943848.636507781),c(-79.6263297376506, 43.8236419834955)
"794","L4J","2021A0011L4J","35","Ontario",22.3937,c(7215470.95547342, 945585.057649085),c(-79.4545464020722, 43.8147948901589)
"795","L4K","2021A0011L4K","35","Ontario",32.8087,c(7211158.7802801, 943976.862455072),c(-79.5097058924445, 43.8082561290439)
"796","L4L","2021A0011L4L","35","Ontario",36.3704,c(7206095.62272843, 941065.115369206),c(-79.576837766982, 43.7917017391269)
"797","L4M","2021A0011L4M","35","Ontario",77.8005,c(7183207.28003081, 1016695.22395869),c(-79.674694963381, 44.4841469083532)
"798","L4N","2021A0011L4N","35","Ontario",55.6162,c(7184531.90933181, 1002995.57705212),c(-79.6907912564276, 44.3632958051332)
"799","L4P","2021A0011L4P","35","Ontario",67.6291,c(7205513.16240781, 1003227.73569824),c(-79.4372479167274, 44.329745417782)
"800","L4R","2021A0011L4R","35","Ontario",107.8584,c(7166322.79194775, 1038995.12356038),c(-79.8273599288196, 44.7056588354606)
"801","L4S","2021A0011L4S","35","Ontario",28.7441,c(7216643.15738891, 958053.258859091),c(-79.4111163659518, 43.920386131663)
"802","L4T","2021A0011L4T","35","Ontario",33.7566,c(7203468.0672626, 928893.589183492),c(-79.6363832119534, 43.6911006558731)
"803","L4V","2021A0011L4V","35","Ontario",2.4291,c(7204628.52755986, 929717.70890036),c(-79.620676131865, 43.6962602374565)
"804","L4W","2021A0011L4W","35","Ontario",19.4499,c(7205844.25600958, 923097.922888911),c(-79.6215638499197, 43.6371131123492)
"805","L4X","2021A0011L4X","35","Ontario",6.3661,c(7209655.5857348, 921573.605120074),c(-79.5798490789286, 43.6175493731287)
"806","L4Y","2021A0011L4Y","35","Ontario",8.1692,c(7208900.70383418, 919721.302681864),c(-79.5931048420887, 43.6028499169245)
"807","L4Z","2021A0011L4Z","35","Ontario",9.95,c(7204076.88778111, 920313.290869772),c(-79.6489855428984, 43.6160642163894)
"808","L5A","2021A0011L5A","35","Ontario",8.242,c(7207921.54873684, 917823.915609753),c(-79.6091169435471, 43.5881381586142)
"809","L5B","2021A0011L5B","35","Ontario",10.399,c(7206336.13694476, 916386.852470129),c(-79.6312454046649, 43.5784120573314)
"810","L5C","2021A0011L5C","35","Ontario",12.3848,c(7205051.11033481, 914355.43726327),c(-79.6511728422978, 43.5630523432442)
"811","L5E","2021A0011L5E","35","Ontario",8.0467,c(7212769.22747567, 917217.915773378),c(-79.5530310331939, 43.5747391228532)
"812","L5G","2021A0011L5G","35","Ontario",7.2303,c(7211434.49202457, 914993.072299807),c(-79.5740208012694, 43.5578139707567)
"813","L5H","2021A0011L5H","35","Ontario",11.3873,c(7209856.46630868, 912214.738432563),c(-79.5991590680592, 43.5365237144875)
"814","L5J","2021A0011L5J","35","Ontario",17.8669,c(7208667.92918747, 908590.736397629),c(-79.6216134943372, 43.5072848249708)
"815","L5K","2021A0011L5K","35","Ontario",6.0875,c(7205046.75881847, 910126.209150174),c(-79.6609677397829, 43.5265958069547)
"816","L5L","2021A0011L5L","35","Ontario",18.1864,c(7202345.63385668, 910884.890752832),c(-79.6912326765741, 43.5376559599997)
"817","L5M","2021A0011L5M","35","Ontario",24.9887,c(7199463.65839198, 913259.082607241),c(-79.7199533897008, 43.56293993708)
"818","L5N","2021A0011L5N","35","Ontario",32.8959,c(7195619.30659709, 915722.37124889),c(-79.7599231051906, 43.5905864611073)
"819","L5R","2021A0011L5R","35","Ontario",9.3291,c(7202286.1714474, 919096.424210775),c(-79.6730485397217, 43.608569590009)
"820","L5S","2021A0011L5S","35","Ontario",5.9959,c(7200137.97256836, 926431.322729788),c(-79.6816616959099, 43.6754397496467)
"821","L5T","2021A0011L5T","35","Ontario",11.9677,c(7201728.15538464, 924584.358181207),c(-79.6670226663355, 43.6568426655641)
"822","L5V","2021A0011L5V","35","Ontario",11.9662,c(7200780.68021704, 917669.849450221),c(-79.6942006852572, 43.5987832680806)
"823","L5W","2021A0011L5W","35","Ontario",15.6487,c(7198796.58750349, 921237.3901473),c(-79.7095564261555, 43.6328708818812)
"824","L6A","2021A0011L6A","35","Ontario",61.2069,c(7209566.39991404, 951611.778577839),c(-79.5107819698776, 43.8768532960181)
"825","L6B","2021A0011L6B","35","Ontario",33.1034,c(7233725.04243133, 957079.811972168),c(-79.2096158889907, 43.8825106948541)
"826","L6C","2021A0011L6C","35","Ontario",52.6077,c(7223142.63980168, 957881.245102929),c(-79.3339357950099, 43.9077401574911)
"827","L6E","2021A0011L6E","35","Ontario",8.2503,c(7228735.307172, 958179.951365976),c(-79.2664878955065, 43.9006585622752)
"828","L6G","2021A0011L6G","35","Ontario",14.2567,c(7224867.79692266, 950343.491222467),c(-79.33130902991, 43.8397402612784)
"829","L6H","2021A0011L6H","35","Ontario",62.5146,c(7200065.47999331, 903538.742664288),c(-79.7350748794185, 43.4781216709977)
"830","L6J","2021A0011L6J","35","Ontario",18.3881,c(7206685.25209133, 903941.510695634),c(-79.6557974659952, 43.4705392826464)
"831","L6K","2021A0011L6K","35","Ontario",6.1044,c(7205297.26971224, 899656.651321692),c(-79.6820590206981, 43.4359335006116)
"832","L6L","2021A0011L6L","35","Ontario",17.0665,c(7203821.66768701, 895862.957886213),c(-79.7081935992469, 43.4057043403121)
"833","L6M","2021A0011L6M","35","Ontario",34.8703,c(7200122.87424495, 898320.998364933),c(-79.7463111126976, 43.4330476606347)
"834","L6P","2021A0011L6P","35","Ontario",45.794,c(7195901.36370236, 939467.546250264),c(-79.7020212309354, 43.7950389278876)
"835","L6R","2021A0011L6R","35","Ontario",23.5285,c(7191752.97818952, 934425.677197854),c(-79.7630526779821, 43.7584258882835)
"836","L6S","2021A0011L6S","35","Ontario",41.2511,c(7197564.40995167, 933349.673210629),c(-79.6963245063147, 43.7394469697877)
"837","L6T","2021A0011L6T","35","Ontario",19.2571,c(7197861.08352834, 929251.983521904),c(-79.7022374385783, 43.7035862024917)
"838","L6V","2021A0011L6V","35","Ontario",8.6194,c(7192916.15124453, 928560.118849471),c(-79.7626559247808, 43.7058569101894)
"839","L6W","2021A0011L6W","35","Ontario",15.3978,c(7196522.74986255, 926051.979583388),c(-79.7255146166357, 43.6782054945915)
"840","L6X","2021A0011L6X","35","Ontario",26.0308,c(7190585.54985814, 922956.240017749),c(-79.8031903849813, 43.6613577129565)
"841","L6Y","2021A0011L6Y","35","Ontario",37.934,c(7193459.30763018, 921687.269585277),c(-79.7719332165205, 43.6456394962718)
"842","L6Z","2021A0011L6Z","35","Ontario",14.4623,c(7189703.60370225, 930274.061775039),c(-79.7969661924236, 43.7259863555013)
"843","L7A","2021A0011L7A","35","Ontario",33.6137,c(7186936.54184373, 925551.281747852),c(-79.8406713248149, 43.6897941866197)
"844","L7B","2021A0011L7B","35","Ontario",180.9839,c(7202823.53450762, 961754.534686545),c(-79.5675560352495, 43.9758614975818)
"845","L7C","2021A0011L7C","35","Ontario",293.252,c(7182600.64918929, 937609.056062143),c(-79.8648632757722, 43.801076095255)
"846","L7E","2021A0011L7E","35","Ontario",135.4397,c(7186134.72181225, 951591.372340613),c(-79.7906846251195, 43.9160280671568)
"847","L7G","2021A0011L7G","35","Ontario",127.5306,c(7181500.82104441, 919168.002388573),c(-79.9197918872842, 43.6436374485748)
"848","L7J","2021A0011L7J","35","Ontario",133.2637,c(7171349.34121241, 916155.992587862),c(-80.0472500829027, 43.6341992874102)
"849","L7K","2021A0011L7K","35","Ontario",260.1272,c(7170044.81776642, 942919.800085737),c(-80.0027138241768, 43.8675649721895)
"850","L7L","2021A0011L7L","35","Ontario",24.6378,c(7199665.57349906, 892046.726935134),c(-79.7660118183311, 43.379731753987)
"851","L7M","2021A0011L7M","35","Ontario",53.8541,c(7192538.98793952, 893808.726078978),c(-79.8462483774992, 43.4067079423646)
"852","L7N","2021A0011L7N","35","Ontario",6.5651,c(7199141.07780455, 888290.115968768),c(-79.7807456098635, 43.3482299007589)
"853","L7P","2021A0011L7P","35","Ontario",78.1321,c(7190229.27412131, 890932.320985943),c(-79.8800495209719, 43.3857135258926)
"854","L7R","2021A0011L7R","35","Ontario",5.9362,c(7197688.73786549, 886623.915703972),c(-79.8016721625342, 43.3362774035028)
"855","L7S","2021A0011L7S","35","Ontario",3.9426,c(7197548.01631613, 884879.169226653),c(-79.8072859579829, 43.3214764155601)
"856","L7T","2021A0011L7T","35","Ontario",13.0558,c(7194800.14503038, 882966.556821885),c(-79.8440366840809, 43.3095328420042)
"857","L8B","2021A0011L8B","35","Ontario",130.2271,c(7182445.41318059, 884382.288054488),c(-79.9867225075909, 43.3419831360591)
"858","L8E","2021A0011L8E","35","Ontario",32.8993,c(7208317.1162263, 875858.249055963),c(-79.7008441247286, 43.2259003743241)
"859","L8G","2021A0011L8G","35","Ontario",8.8239,c(7205180.05151217, 874145.906339389),c(-79.741673228234, 43.2163784518507)
"860","L8H","2021A0011L8H","35","Ontario",15.6287,c(7200189.59361474, 878273.55317593),c(-79.7910926459531, 43.2602003171255)
"861","L8J","2021A0011L8J","35","Ontario",71.471,c(7207065.57776996, 870750.238198245),c(-79.7272001007229, 43.1840099715707)
"862","L8K","2021A0011L8K","35","Ontario",11.819,c(7200379.23474649, 873809.490269468),c(-79.7989608656702, 43.2214395661187)
"863","L8L","2021A0011L8L","35","Ontario",13.2307,c(7196244.04184609, 879633.310904176),c(-79.8345296237064, 43.2784328017389)
"864","L8M","2021A0011L8M","35","Ontario",3.346,c(7196911.06582611, 875757.267821797),c(-79.8354140971031, 43.2439426855685)
"865","L8N","2021A0011L8N","35","Ontario",6.5312,c(7183235.57620768, 886502.368578987),c(-79.972650401821, 43.35897426504)
"866","L8P","2021A0011L8P","35","Ontario",5.8906,c(7191934.67744716, 875699.643483758),c(-79.8941892030302, 43.2516328018566)
"867","L8R","2021A0011L8R","35","Ontario",4.1562,c(7192631.13993906, 878366.230706547),c(-79.8799865412093, 43.2734640656124)
"868","L8S","2021A0011L8S","35","Ontario",17.9287,c(7186910.3612116, 874628.714480501),c(-79.9558126660955, 43.250629833354)
"869","L8T","2021A0011L8T","35","Ontario",6.263,c(7198037.77974909, 873059.246944896),c(-79.8282281350516, 43.2188459290189)
"870","L8V","2021A0011L8V","35","Ontario",5.5244,c(7196095.12149409, 873556.134027556),c(-79.849987708938, 43.2263277539393)
"871","L8W","2021A0011L8W","35","Ontario",7.052,c(7196396.62740646, 870610.280797526),c(-79.8530691075029, 43.2004591127738)
"872","L9A","2021A0011L9A","35","Ontario",7.1852,c(7194340.45878199, 873274.280612028),c(-79.8712904712024, 43.2267872030839)
"873","L9B","2021A0011L9B","35","Ontario",13.6175,c(7193293.76178604, 869556.584208723),c(-79.891964919927, 43.1964838378602)
"874","L9C","2021A0011L9C","35","Ontario",12.6266,c(7191544.83812823, 873247.372379832),c(-79.9042854785394, 43.2311452744497)
"875","L9E","2021A0011L9E","35","Ontario",118.7335,c(7192064.71546509, 905090.031944943),c(-79.8263004049222, 43.5047672121484)
"876","L9G","2021A0011L9G","35","Ontario",80.625,c(7185321.72388001, 866418.286263259),c(-79.9928260310316, 43.1824770438759)
"877","L9H","2021A0011L9H","35","Ontario",62.01,c(7185483.41637528, 878163.390037138),c(-79.9647452998957, 43.2834206857552)
"878","L9J","2021A0011L9J","35","Ontario",27.2468,c(7186858.73754978, 999549.483949325),c(-79.670786727336, 44.3295602334033)
"879","L9K","2021A0011L9K","35","Ontario",7.5933,c(7188608.44624146, 871733.874589787),c(-79.9422688181202, 43.2229128898157)
"880","L9L","2021A0011L9L","35","Ontario",236.5082,c(7247035.89301992, 986167.318359711),c(-78.9798280613157, 44.1100398393463)
"881","L9M","2021A0011L9M","35","Ontario",242.9891,c(7136078.21033859, 1046511.10095934),c(-80.1786149885259, 44.8204551534405)
"882","L9N","2021A0011L9N","35","Ontario",69.0495,c(7206096.12738285, 979700.526490764),c(-79.4861161968506, 44.1253529184848)
"883","L9P","2021A0011L9P","35","Ontario",218.119,c(7233071.89462139, 983975.975416292),c(-79.1524427305837, 44.1157132485883)
"884","L9R","2021A0011L9R","35","Ontario",103.0616,c(7174261.98990532, 980612.952554115),c(-79.8663857578478, 44.1866619622555)
"885","L9S","2021A0011L9S","35","Ontario",119.0325,c(7193482.68964409, 1000848.96025364),c(-79.5878758896462, 44.3296391417389)
"886","L9T","2021A0011L9T","35","Ontario",82.9492,c(7184849.80142434, 908009.037860714),c(-79.9052253387175, 43.5418321238068)
"887","L9V","2021A0011L9V","35","Ontario",818.77,c(7149274.74934411, 969934.868514444),c(-80.1910653289216, 44.134950129927)
"888","L9W","2021A0011L9W","35","Ontario",683.4793,c(7151820.14428494, 947409.215697169),c(-80.2106592746932, 43.9358699434777)
"889","L9X","2021A0011L9X","35","Ontario",238.2282,c(7175106.46878551, 1009343.0907806),c(-79.7898395483792, 44.4340148128431)
"890","L9Y","2021A0011L9Y","35","Ontario",186.0677,c(7134891.10905862, 1012676.09228155),c(-80.2692828591057, 44.5285644750358)
"891","L9Z","2021A0011L9Z","35","Ontario",57.4219,c(7150375.65890243, 1015201.82226225),c(-80.0757880604165, 44.5254961599823)
"892","M1B","2021A0011M1B","35","Ontario",35.3539,c(7236605.30169172, 950251.027368733),c(-79.1917178125398, 43.818617744189)
"893","M1C","2021A0011M1C","35","Ontario",13.8604,c(7240268.33398943, 947386.824851842),c(-79.1550166349916, 43.7875429987149)
"894","M1E","2021A0011M1E","35","Ontario",15.8104,c(7238275.19825333, 944555.15659431),c(-79.1855383113133, 43.7666132049869)
"895","M1G","2021A0011M1G","35","Ontario",8.9669,c(7235627.84510229, 944697.438329975),c(-79.2166841762717, 43.7724441608271)
"896","M1H","2021A0011M1H","35","Ontario",4.4976,c(7233898.57406883, 943728.903532282),c(-79.2395736047508, 43.7670969692763)
"897","M1J","2021A0011M1J","35","Ontario",6.56,c(7234989.00195499, 941588.904511574),c(-79.231727440709, 43.7467598030905)
"898","M1K","2021A0011M1K","35","Ontario",8.7101,c(7232840.48878766, 939162.735429067),c(-79.2630663086723, 43.7295714327671)
"899","M1L","2021A0011M1L","35","Ontario",8.3321,c(7231572.9402793, 936722.986230282),c(-79.2839462931627, 43.7107349208767)
"900","M1M","2021A0011M1M","35","Ontario",9.2167,c(7235624.13717592, 938864.102247578),c(-79.2306979369891, 43.7221742684969)
"901","M1N","2021A0011M1N","35","Ontario",5.9616,c(7233574.68167607, 935189.120242517),c(-79.2638222808606, 43.6940548263841)
"902","M1P","2021A0011M1P","35","Ontario",11.1723,c(7231536.6986288, 942685.879684442),c(-79.2701600250415, 43.7621964871572)
"903","M1R","2021A0011M1R","35","Ontario",10.2393,c(7229517.37821733, 940728.468913672),c(-79.2988428426121, 43.7488112503082)
"904","M1S","2021A0011M1S","35","Ontario",12.9636,c(7231219.00702813, 946293.285197565),c(-79.2653250620691, 43.7938466726969)
"905","M1T","2021A0011M1T","35","Ontario",6.1233,c(7228423.39535919, 944273.513468842),c(-79.3034158132799, 43.7812632921032)
"906","M1V","2021A0011M1V","35","Ontario",14.2525,c(7229529.38456266, 948704.870536655),c(-79.2796810406385, 43.8175637100003)
"907","M1W","2021A0011M1W","35","Ontario",8.3863,c(7226513.63568843, 946227.777143085),c(-79.3214969723903, 43.8014082402311)
"908","M1X","2021A0011M1X","35","Ontario",7.0091,c(7233233.53600774, 950559.299845057),c(-79.2311288789231, 43.8271369637205)
"909","M2H","2021A0011M2H","35","Ontario",7.6546,c(7223594.87018402, 945664.535009902),c(-79.3575899800836, 43.8015734243655)
"910","M2J","2021A0011M2J","35","Ontario",10.1063,c(7224870.1885371, 943452.883714828),c(-79.347655283521, 43.7803076329646)
"911","M2K","2021A0011M2K","35","Ontario",5.68,c(7222203.50935576, 942832.346880795),c(-79.3808667756291, 43.7795356260622)
"912","M2L","2021A0011M2L","35","Ontario",6.1199,c(7223344.74323816, 940262.602670699),c(-79.3733690984379, 43.75541692351)
"913","M2M","2021A0011M2M","35","Ontario",7.5823,c(7219557.44799348, 943678.28349284),c(-79.4103686209587, 43.7913648298061)
"914","M2N","2021A0011M2N","35","Ontario",9.5924,c(7220036.22549534, 940991.310106872),c(-79.4110143453194, 43.7673699426447)
"915","M2P","2021A0011M2P","35","Ontario",2.868,c(7221487.1462112, 939212.063721987),c(-79.3979521465382, 43.7495419378739)
"916","M2R","2021A0011M2R","35","Ontario",7.0468,c(7217050.39767717, 941685.06980861),c(-79.4449196139701, 43.7784554947147)
"917","M3A","2021A0011M3A","35","Ontario",7.437,c(7226847.01823761, 940915.934048019),c(-79.3301572885003, 43.7550306720727)
"918","M3B","2021A0011M3B","35","Ontario",7.1507,c(7224744.95875654, 939032.716444391),c(-79.3596264331264, 43.7424081321286)
"919","M3C","2021A0011M3C","35","Ontario",8.3416,c(7226641.0871208, 937253.958347265),c(-79.3412975692844, 43.7238132873557)
"920","M3H","2021A0011M3H","35","Ontario",11.0528,c(7217454.1282492, 938802.905697678),c(-79.4468995440529, 43.752906353047)
"921","M3J","2021A0011M3J","35","Ontario",13.0563,c(7213774.20754138, 939600.531537644),c(-79.4888210465872, 43.7660538085004)
"922","M3K","2021A0011M3K","35","Ontario",6.3491,c(7215841.65195444, 937022.950883012),c(-79.4702685454761, 43.7403020685447)
"923","M3L","2021A0011M3L","35","Ontario",5.7104,c(7212430.32073264, 935345.591297789),c(-79.5147817832235, 43.7316315730026)
"924","M3M","2021A0011M3M","35","Ontario",5.0881,c(7214157.28930442, 935458.812512558),c(-79.4939740775238, 43.7296759763962)
"925","M3N","2021A0011M3N","35","Ontario",6.6508,c(7211416.69708348, 938101.467127471),c(-79.5203951985771, 43.7571247393926)
"926","M4A","2021A0011M4A","35","Ontario",4.4758,c(7228662.81901729, 938145.171367349),c(-79.3151484966319, 43.7280153179966)
"927","M4B","2021A0011M4B","35","Ontario",4.9089,c(7229550.37364815, 935812.002580187),c(-79.3101453179739, 43.7063735745083)
"928","M4C","2021A0011M4C","35","Ontario",5.0113,c(7229796.64178491, 934106.695787255),c(-79.3112715706554, 43.6912507819573)
"929","M4E","2021A0011M4E","35","Ontario",3.769,c(7231478.41082207, 932720.906462558),c(-79.2945931012795, 43.676406923886)
"930","M4G","2021A0011M4G","35","Ontario",7.1324,c(7224903.70902103, 935574.736744212),c(-79.3659267495092, 43.7123217658392)
"931","M4H","2021A0011M4H","35","Ontario",1.0874,c(7226891.69721458, 935016.649036925),c(-79.3436234941218, 43.7040953132116)
"932","M4J","2021A0011M4J","35","Ontario",5.325,c(7227836.01665612, 933268.235152793),c(-79.3365493061147, 43.6874002366755)
"933","M4K","2021A0011M4K","35","Ontario",4.3905,c(7226621.91448236, 932188.918795799),c(-79.3535261903649, 43.6801843160093)
"934","M4L","2021A0011M4L","35","Ontario",4.3573,c(7229826.81685497, 931678.009793405),c(-79.3166801363139, 43.6702672564085)
"935","M4M","2021A0011M4M","35","Ontario",9.1644,c(7229016.10328543, 928579.914358767),c(-79.3336493492761, 43.6449642361879)
"936","M4N","2021A0011M4N","35","Ontario",4.8658,c(7222267.58958436, 937135.88560374),c(-79.3935743537408, 43.7303020791367)
"937","M4P","2021A0011M4P","35","Ontario",1.441,c(7222884.64281126, 935197.333456907),c(-79.3908172248319, 43.7125303161431)
"938","M4R","2021A0011M4R","35","Ontario",1.8541,c(7221576.16602699, 935158.806987951),c(-79.4064618231946, 43.7144383606431)
"939","M4S","2021A0011M4S","35","Ontario",3.079,c(7223543.30867169, 934010.680108853),c(-79.3857919607223, 43.7011709328848)
"940","M4T","2021A0011M4T","35","Ontario",1.6713,c(7223952.36625642, 932665.978159838),c(-79.3841078580056, 43.6888772546815)
"941","M4V","2021A0011M4V","35","Ontario",2.7339,c(7222494.49450385, 932084.594639072),c(-79.402799432568, 43.6863619215033)
"942","M4W","2021A0011M4W","35","Ontario",4.4645,c(7225002.97236526, 932287.199720748),c(-79.3725225655186, 43.6838106378265)
"943","M4X","2021A0011M4X","35","Ontario",1.1465,c(7225695.82835889, 930733.088734113),c(-79.367967580677, 43.6692258313536)
"944","M4Y","2021A0011M4Y","35","Ontario",1.0366,c(7224691.58363835, 930205.613117649),c(-79.3811383516364, 43.6664014772211)
"945","M5A","2021A0011M5A","35","Ontario",3.7157,c(7226426.88772123, 929250.445283075),c(-79.3627930320632, 43.6551922108013)
"946","M5B","2021A0011M5B","35","Ontario",0.5576,c(7225154.25012105, 929270.357623298),c(-79.3778535880739, 43.6575469753118)
"947","M5C","2021A0011M5C","35","Ontario",0.2219,c(7225507.61229168, 928601.531711339),c(-79.3752382991605, 43.65117647008)
"948","M5E","2021A0011M5E","35","Ontario",0.4951,c(7225831.97006587, 927913.123298248),c(-79.3730142089632, 43.6446870554512)
"949","M5G","2021A0011M5G","35","Ontario",0.7095,c(7224583.26503435, 928994.144360818),c(-79.3852841584379, 43.6561448428383)
"950","M5H","2021A0011M5H","35","Ontario",0.4726,c(7225005.19135997, 928201.080653706),c(-79.3821473022646, 43.6485862986804)
"951","M5J","2021A0011M5J","35","Ontario",4.1369,c(7226031.60279225, 926025.954686217),c(-79.3751009651822, 43.6280807095206)
"952","M5M","2021A0011M5M","35","Ontario",5.1585,c(7220250.74628732, 937110.400242017),c(-79.4176185077733, 43.7335337330333)
"953","M5N","2021A0011M5N","35","Ontario",2.754,c(7220568.22755156, 934606.420911392),c(-79.4197457469569, 43.7113991165989)
"954","M5P","2021A0011M5P","35","Ontario",3.3673,c(7221490.90765902, 933009.715762041),c(-79.4125424897094, 43.6960545957104)
"955","M5R","2021A0011M5R","35","Ontario",2.8276,c(7222757.23165171, 930703.931010692),c(-79.4029339498977, 43.6740098465273)
"956","M5S","2021A0011M5S","35","Ontario",1.8915,c(7223372.37648456, 929554.666228292),c(-79.398338499683, 43.663050076346)
"957","M5T","2021A0011M5T","35","Ontario",1.4718,c(7223649.62030385, 928493.516369118),c(-79.3975487311068, 43.6534286380079)
"958","M5V","2021A0011M5V","35","Ontario",3.8341,c(7223410.92339896, 926523.370417148),c(-79.4050243103696, 43.6368557765461)
"959","M6A","2021A0011M6A","35","Ontario",5.5599,c(7217856.05601241, 935363.963534914),c(-79.4502079446044, 43.7225617787195)
"960","M6B","2021A0011M6B","35","Ontario",5.3266,c(7218404.77717195, 933783.224484361),c(-79.44740054394, 43.7079944762045)
"961","M6C","2021A0011M6C","35","Ontario",2.9792,c(7220060.81969957, 932226.855107397),c(-79.4313793862517, 43.6917485103132)
"962","M6E","2021A0011M6E","35","Ontario",5.0027,c(7218570.21939938, 931569.844725314),c(-79.4506361161015, 43.688626769383)
"963","M6G","2021A0011M6G","35","Ontario",3.8615,c(7221440.98495632, 929814.041339526),c(-79.4206626732775, 43.6685890916026)
"964","M6H","2021A0011M6H","35","Ontario",4.6523,c(7220104.43385533, 929188.338717992),c(-79.4380073996287, 43.6654771264876)
"965","M6J","2021A0011M6J","35","Ontario",2.9426,c(7222283.23179599, 927601.739831124),c(-79.415869843754, 43.6480789581034)
"966","M6K","2021A0011M6K","35","Ontario",2.7728,c(7221270.8591869, 926582.136362663),c(-79.4302851099567, 43.6410194356238)
"967","M6L","2021A0011M6L","35","Ontario",4.7863,c(7215046.20067606, 933743.095416783),c(-79.4874237453284, 43.7133671883451)
"968","M6M","2021A0011M6M","35","Ontario",8.096,c(7215659.48599977, 931572.971004341),c(-79.4852189149622, 43.6936092706379)
"969","M6N","2021A0011M6N","35","Ontario",8.3243,c(7216186.6378665, 929467.91548368),c(-79.483886800875, 43.674560722284)
"970","M6P","2021A0011M6P","35","Ontario",4.1581,c(7218160.97385721, 928196.692267634),c(-79.4634158643435, 43.6602405898855)
"971","M6R","2021A0011M6R","35","Ontario",2.3243,c(7219598.63084095, 926964.463746349),c(-79.4492371775831, 43.6471679243861)
"972","M6S","2021A0011M6S","35","Ontario",8.01,c(7217553.97820192, 926603.122103875),c(-79.4743590438115, 43.6475347762974)
"973","M8V","2021A0011M8V","35","Ontario",7.0416,c(7216733.05447061, 921579.445689631),c(-79.4958558528895, 43.6056220410106)
"974","M8W","2021A0011M8W","35","Ontario",6.9498,c(7214026.13844266, 919328.859369048),c(-79.533214211883, 43.5908105085977)
"975","M8X","2021A0011M8X","35","Ontario",2.8732,c(7214806.22929753, 926551.819827483),c(-79.507105360988, 43.6517610737707)
"976","M8Y","2021A0011M8Y","35","Ontario",4.8899,c(7216267.94813156, 924674.161181251),c(-79.4941407534498, 43.6330906418231)
"977","M8Z","2021A0011M8Z","35","Ontario",8.7727,c(7214545.28618212, 923545.104789154),c(-79.5172250365018, 43.6262796748628)
"978","M9A","2021A0011M9A","35","Ontario",10.0741,c(7212771.27417629, 927796.455670142),c(-79.5283682482652, 43.6659438217386)
"979","M9B","2021A0011M9B","35","Ontario",13.3122,c(7211435.59624719, 925259.756199306),c(-79.5501459498379, 43.6463293671407)
"980","M9C","2021A0011M9C","35","Ontario",14.1886,c(7209518.63955415, 924357.654036397),c(-79.5750083270325, 43.6417883024041)
"981","M9L","2021A0011M9L","35","Ontario",7.9409,c(7208482.47812228, 937734.516074614),c(-79.5561800314663, 43.7589279404511)
"982","M9M","2021A0011M9M","35","Ontario",6.3964,c(7210244.85104336, 935554.148135654),c(-79.5402948373907, 43.7371345717936)
"983","M9N","2021A0011M9N","35","Ontario",5.1476,c(7212800.28771015, 932537.344016851),c(-79.516949649651, 43.7067814853074)
"984","M9P","2021A0011M9P","35","Ontario",6.7153,c(7211790.64335092, 930946.997456852),c(-79.532667795123, 43.6947760247017)
"985","M9R","2021A0011M9R","35","Ontario",6.5681,c(7209888.70825898, 929741.205192744),c(-79.5580868442199, 43.6875940222989)
"986","M9V","2021A0011M9V","35","Ontario",15.5433,c(7205746.30936026, 935321.332441417),c(-79.5943694650767, 43.7427258704182)
"987","M9W","2021A0011M9W","35","Ontario",27.3161,c(7207291.25565108, 931809.265783674),c(-79.5841558378843, 43.7098193356552)
"988","N0A","2021A0011N0A","35","Ontario",1035.2298,c(7201325.6738875, 836059.151665424),c(-79.8726651073737, 42.8950101410212)
